id_trajectory,id_in_seq,initial state,current_state,goal_state,out_action,timesteps
42,2,"[0, 0, 1, 0, 0, 0]","[9.989107023713611, -1.4659327846813401, 5.382039193942487, 0.7620346163260752, 0.07428263581938203, 0.0029368829688565558]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.08727, 0.0]",1
42,3,"[0, 0, 1, 0, 0, 0]","[15.205145879915946, -1.6865100894812222, 4.921140959498522, 0.7758280368054766, 0.116834381663856, -0.0006738377444295361]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.10472, 0.0]",1
42,4,"[0, 0, 1, 0, 0, 0]","[19.937315984027254, -1.9066498788943793, 4.5091329342358275, 0.8742436374935034, 0.09818043215031232, -0.0049577223033307975]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.06981, 0.0]",1
42,5,"[0, 0, 1, 0, 0, 0]","[24.77659704589569, -2.7585678298884524, 5.425925217307659, 0.7037227243244824, -0.09032571635772897, -0.001311733994900725]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.08727, 0.0]",1
42,6,"[0, 0, 1, 0, 0, 0]","[30.539208206684187, -3.5447551245114637, 5.8095789701428995, 0.7524177240684989, 0.09269639716603387, 0.0062518105938939705]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.05236, 0.0]",1
42,7,"[0, 0, 1, 0, 0, 0]","[36.22972107720418, -3.977355979562238, 5.739479597781157, 0.6348149353606048, -0.023548830673287606, -0.0034747699327256736]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.08727, 0.0]",1
42,8,"[0, 0, 1, 0, 0, 0]","[41.95816325252324, -4.346131737870626, 5.4140797691883655, 0.7581073765339749, 0.14727673130809016, 0.003513427162300041]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.01745, 0.0]",1
42,9,"[0, 0, 1, 0, 0, 0]","[47.42843871847296, -5.292426183817965, 6.322853786713157, 0.47092926381324884, -0.2678974683135592, -0.009985537425767048]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.06981, 0.0]",1
42,10,"[0, 0, 1, 0, 0, 0]","[54.37078340482887, -6.877646616504815, 7.399473724604336, 0.6721110224844233, 0.026701745941573905, 0.010805524767172458]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.01745, 0.0]",1
42,11,"[0, 0, 1, 0, 0, 0]","[61.71390678221254, -7.914174674386637, 7.75255465976619, 0.4201459069448565, -0.18125736427882114, -0.005637215561009096]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.05236, 0.0]",1
42,12,"[0, 0, 1, 0, 0, 0]","[69.61460009961237, -8.999157213647964, 7.8260888222948735, 0.5892458221656258, 0.054817083472478656, 0.006888557678244358]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.0, 0.0]",1
42,13,"[0, 0, 1, 0, 0, 0]","[77.31858671490657, -10.3737409551123, 8.450999388119952, 0.3031467305752137, -0.3091217883900374, -0.01032251571533167]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]","[-0.0, 0.0]",1
42,14,"[0, 0, 1, 0, 0, 0]","[85.97936126338935, -14.891382171963144, 11.348821154089832, 0.2062017693394561, -0.5657773032804689, -0.006119913218349097]","[86.974413128885, -14.898768532708669, 0, 0, 0, 0]",[],1
43,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]","[-0.0, 0.0]",1
43,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]","[-0.03491, 0.0]",1
43,2,"[0, 0, 1, 0, 0, 0]","[12.612464945325433, -6.414631886558411, 10.502988644505477, 0.46632836656949544, -0.36690981983098037, 0.009154565078148229]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]","[-0.0, 0.0]",1
43,3,"[0, 0, 1, 0, 0, 0]","[22.855260008498995, -11.936648989063372, 12.94286567904406, 0.18356545065661392, -0.5643054319059478, -0.005006183219837302]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]","[-0.0, 0.0]",1
43,4,"[0, 0, 1, 0, 0, 0]","[34.24796000072468, -20.517997445740242, 15.591712152047128, 0.14457973132579052, -0.6904670282773935, -0.0031478989907773895]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]","[-0.0, 0.0]",1
43,5,"[0, 0, 1, 0, 0, 0]","[46.57228750168486, -31.81918715699706, 17.79651324311336, 0.12280841805436193, -0.7702486834874737, -0.0020134509113064547]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]","[-0.03491, 0.0]",1
43,6,"[0, 0, 1, 0, 0, 0]","[62.37213466820557, -38.47881306111274, 16.379433012496662, 0.5308256035505259, 0.01962071937437051, 0.02207001906304464]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]","[-0.01745, 0.0]",1
43,7,"[0, 0, 1, 0, 0, 0]","[76.47962701388654, -37.03252224645125, 12.063318419500115, 0.35324716335198403, 0.2134224518739422, 0.003140905318608271]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]","[-0.0, 0.0]",1
43,8,"[0, 0, 1, 0, 0, 0]","[80.52485738086993, -36.40507834001133, 10.778151095965837, 0.2483884345427303, 0.1330674180442664, -0.0076894252818421865]","[80.53278852298187, -36.64511811287833, 0, 0, 0, 0]",[],1
44,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[53.091276694430626, -21.57095630437822, 0, 0, 0, 0]","[-0.0, 0.0]",1
44,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[53.091276694430626, -21.57095630437822, 0, 0, 0, 0]","[-0.03491, 0.0]",1
44,2,"[0, 0, 1, 0, 0, 0]","[12.612464945325433, -6.414631886558411, 10.502988644505477, 0.46632836656949544, -0.36690981983098037, 0.009154565078148229]","[53.091276694430626, -21.57095630437822, 0, 0, 0, 0]","[-0.01745, 0.0]",1
44,3,"[0, 0, 1, 0, 0, 0]","[23.163800039626032, -10.504768589291965, 11.950002754269239, 0.3486612672419303, -0.30021646170712946, 0.003042978393618585]","[53.091276694430626, -21.57095630437822, 0, 0, 0, 0]","[-0.0, 0.0]",1
44,4,"[0, 0, 1, 0, 0, 0]","[34.644294612549885, -15.547974156507701, 13.35930084045313, 0.18632624864218145, -0.48350078029534516, -0.005037859715192337]","[53.091276694430626, -21.57095630437822, 0, 0, 0, 0]","[-0.01745, 0.0]",1
44,5,"[0, 0, 1, 0, 0, 0]","[47.385369646865264, -21.093910620343546, 14.149435029013755, 0.34327984964044367, -0.28820889576496206, 0.006279599501573632]","[53.091276694430626, -21.57095630437822, 0, 0, 0, 0]","[-0.03491, 0.0]",1
44,6,"[0, 0, 1, 0, 0, 0]","[53.07975945964162, -22.31220728384154, 13.646596580001917, 0.4991152478003274, -0.06442046848947253, 0.016192162629399223]","[53.091276694430626, -21.57095630437822, 0, 0, 0, 0]",[],1
45,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[56.54618823195866, -16.193009682354933, 0, 0, 0, 0]","[-0.01745, 0.0]",1
45,1,"[0, 0, 1, 0, 0, 0]","[4.825840764969672, -1.7019249877721245, 6.654846780400203, 0.4363682118768771, -0.4247275532176861, -0.00819497199749176]","[56.54618823195866, -16.193009682354933, 0, 0, 0, 0]","[-0.01745, 0.0]",1
45,2,"[0, 0, 1, 0, 0, 0]","[12.176068856444656, -6.106568912679143, 10.400631152727946, 0.3401964494325467, -0.513254473698337, 0.0011537398070067056]","[56.54618823195866, -16.193009682354933, 0, 0, 0, 0]","[-0.01745, 0.0]",1
45,3,"[0, 0, 1, 0, 0, 0]","[22.50448417793986, -11.72320974695366, 12.83415021034579, 0.3369579648551039, -0.41102429399836954, 0.004690058064980114]","[56.54618823195866, -16.193009682354933, 0, 0, 0, 0]","[-0.01745, 0.0]",1
45,4,"[0, 0, 1, 0, 0, 0]","[34.915220553285025, -16.34713358282238, 13.41424963378788, 0.34618826931301727, -0.2495418143314997, 0.005166297741378007]","[56.54618823195866, -16.193009682354933, 0, 0, 0, 0]","[-0.01745, 0.0]",1
45,5,"[0, 0, 1, 0, 0, 0]","[47.719503165553625, -18.958121140948265, 12.590826688708615, 0.3540082163597204, -0.10518280422324913, 0.003765128840280965]","[56.54618823195866, -16.193009682354933, 0, 0, 0, 0]","[-0.06981, 0.0]",1
45,6,"[0, 0, 1, 0, 0, 0]","[56.54319246979299, -17.0850644904411, 8.829725595811576, 0.6344200117337282, 0.6326553672019851, 0.020114620196702702]","[56.54618823195866, -16.193009682354933, 0, 0, 0, 0]",[],1
46,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]","[-0.05236, 0.0]",1
46,1,"[0, 0, 1, 0, 0, 0]","[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]","[-0.01745, 0.0]",1
46,2,"[0, 0, 1, 0, 0, 0]","[11.436842611976369, -4.251061302141692, 8.892720881707389, 0.37003419958041933, -0.4352106521865571, -0.00213374600720386]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]","[-0.01745, 0.0]",1
46,3,"[0, 0, 1, 0, 0, 0]","[20.63551190426336, -8.936931693668978, 11.573518551709181, 0.341884742139002, -0.4146271007314751, 0.0027545351065136592]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]","[-0.0, 0.0]",1
46,4,"[0, 0, 1, 0, 0, 0]","[31.604141978051448, -15.265912458718791, 13.883596077322911, 0.17070699632331965, -0.5848766482087735, -0.004378459504239617]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]","[-0.01745, 0.0]",1
46,5,"[0, 0, 1, 0, 0, 0]","[44.51083417193389, -22.160033242666177, 15.046691788673023, 0.3400386157968534, -0.35015372208097595, 0.007623175677845425]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]","[-0.01745, 0.0]",1
46,6,"[0, 0, 1, 0, 0, 0]","[58.67526932393537, -25.941377947050352, 14.086954871381375, 0.3495774920155184, -0.13090433791366518, 0.005980520427002425]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]","[-0.03491, 0.0]",1
46,7,"[0, 0, 1, 0, 0, 0]","[71.18600201782813, -25.186860251936565, 10.713577177970876, 0.47448763603123173, 0.30848836661421375, 0.009651375909800912]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]","[-0.10472, 0.0]",1
46,8,"[0, 0, 1, 0, 0, 0]","[76.20516343119517, -21.777603022412187, 5.225638226003827, 0.6148716125284331, 1.0470462787829071, 0.016199436492317653]","[76.97569399258282, -21.122957385534015, 0, 0, 0, 0]",[],1
47,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.0, 0.0]",1
47,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.06981, 0.0]",1
47,2,"[0, 0, 1, 0, 0, 0]","[12.70559334174142, -4.891237127357585, 9.035515188882433, 0.683261539707156, -0.006586382029365406, 0.018754427193272413]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.05236, 0.0]",1
47,3,"[0, 0, 1, 0, 0, 0]","[20.852387116126863, -4.317530157186288, 6.988822796228769, 0.5883796710250355, 0.26089275025044506, 0.0038665635528758666]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.10472, 0.0]",1
47,4,"[0, 0, 1, 0, 0, 0]","[25.839723441578514, -2.896040142658881, 3.2987266699189033, 1.0281072296644878, 0.41135914120006034, -0.027894365953899436]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.05236, 0.0]",1
47,5,"[0, 0, 1, 0, 0, 0]","[29.822076545343897, -4.51653081614164, 6.102784786812136, 0.5886560958612899, -0.4059706756503554, -0.0006793674308955197]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.10472, 0.0]",1
47,6,"[0, 0, 1, 0, 0, 0]","[36.61977957092102, -5.978026599421567, 6.904653221644244, 0.8153236612590198, 0.22621364150727435, 0.01942489979179703]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.03491, 0.0]",1
47,7,"[0, 0, 1, 0, 0, 0]","[42.65574506569715, -5.619728611457843, 5.549576705084734, 0.5838829719531985, 0.03556705926825701, -0.008753601711012969]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.06981, 0.0]",1
47,8,"[0, 0, 1, 0, 0, 0]","[48.22604338409126, -6.130027825968664, 5.580734126549313, 0.699589063360954, 0.03181213729187149, 2.6316555293198163e-05]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.01745, 0.0]",1
47,9,"[0, 0, 1, 0, 0, 0]","[54.1587437669417, -7.614078783067839, 7.115134380668985, 0.4316970280412538, -0.31273003600153154, -0.007164158168774923]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.05236, 0.0]",1
47,10,"[0, 0, 1, 0, 0, 0]","[61.89536928745617, -9.764414299707656, 8.499013858382394, 0.585422701811815, -0.06522134952551646, 0.00957030580327942]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]","[-0.03491, 0.0]",1
47,11,"[0, 0, 1, 0, 0, 0]","[65.73998557214475, -10.167644136697694, 8.37270420054546, 0.49716365135795054, -0.02611088237121006, 0.002471140900551911]","[65.7457944426051, -9.195766226540027, 0, 0, 0, 0]",[],1
48,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.06981, 0.0]",1
48,1,"[0, 0, 1, 0, 0, 0]","[4.683373927080971, -1.0494601169330304, 5.562963654525686, 0.696095021112443, -0.13999232467588907, -0.0003342984692560231]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.08727, 0.0]",1
48,2,"[0, 0, 1, 0, 0, 0]","[10.669572379683983, -1.9667675127807098, 6.071233533242008, 0.74881808549913, 0.10000703350444305, 0.008144939986809778]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.05236, 0.0]",1
48,3,"[0, 0, 1, 0, 0, 0]","[16.497677350927557, -2.245058145885294, 5.710575573546734, 0.635880625086501, 0.009321980015599427, -0.0035740060906954106]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.06981, 0.0]",1
48,4,"[0, 0, 1, 0, 0, 0]","[22.257177943409967, -2.780347563134933, 5.731310330495549, 0.694624687302065, 0.04602145752670767, 0.0010873601938743407]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.06981, 0.0]",1
48,5,"[0, 0, 1, 0, 0, 0]","[27.909310045825055, -3.1587095384409363, 5.517061173908024, 0.7012016264489078, 0.05935077363961495, -0.00032507323030211803]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.03491, 0.0]",1
48,6,"[0, 0, 1, 0, 0, 0]","[33.634874280430715, -4.173373450051449, 6.420613254584543, 0.5390702047512775, -0.18260996100400165, -0.004728321986120697]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.05236, 0.0]",1
48,7,"[0, 0, 1, 0, 0, 0]","[40.57296999387971, -5.735593932466675, 7.532987020744159, 0.5908353916187472, -0.06940673764409125, 0.005549642698910559]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.01745, 0.0]",1
48,8,"[0, 0, 1, 0, 0, 0]","[48.295274551307294, -7.415901854800969, 8.487088070188591, 0.3973625860220992, -0.23505928901546533, -0.0036981159217977302]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]","[-0.10472, 0.0]",1
48,9,"[0, 0, 1, 0, 0, 0]","[55.374330173833386, -7.023749370074606, 6.464449225484663, 0.7749472830833137, 0.5279216466285039, 0.018219149160195427]","[55.37961869369588, -6.063974958807129, 0, 0, 0, 0]",[],1
49,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]","[-0.0, 0.0]",1
49,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]","[-0.0, 0.0]",1
49,2,"[0, 0, 1, 0, 0, 0]","[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]","[-0.03491, 0.0]",1
49,3,"[0, 0, 1, 0, 0, 0]","[23.23865560849336, -14.91922810114073, 13.975820497456985, 0.49576301739731354, -0.25219182012402674, 0.017129836699208065]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]","[-0.0, 0.0]",1
49,4,"[0, 0, 1, 0, 0, 0]","[36.363271979631776, -19.66595863066488, 14.213479525399412, 0.18227434271405815, -0.4112634881820345, -0.004748752701015654]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]","[-0.0, 0.0]",1
49,5,"[0, 0, 1, 0, 0, 0]","[49.339699128272756, -26.647068794168028, 15.406545104011387, 0.16004902885178676, -0.5455229840762691, -0.003746247769179117]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]","[-0.03491, 0.0]",1
49,6,"[0, 0, 1, 0, 0, 0]","[63.7457719617396, -30.51401028165099, 14.06298048507852, 0.5036424275283481, 0.07661374795453799, 0.017132080251247846]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]","[-0.01745, 0.0]",1
49,7,"[0, 0, 1, 0, 0, 0]","[75.90539353408553, -29.163091773589912, 10.503508854715237, 0.3669071998379303, 0.17952797408263677, 0.0004775009400444151]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]","[-0.01745, 0.0]",1
49,8,"[0, 0, 1, 0, 0, 0]","[82.25582025720645, -28.324568904003396, 8.609933521302986, 0.39797381652643243, 0.1486211656060642, -0.003347047473436276]","[82.26182227320778, -27.64806707991893, 0, 0, 0, 0]",[],1
50,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]","[-0.0, 0.0]",1
50,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]","[-0.01745, 0.0]",1
50,2,"[0, 0, 1, 0, 0, 0]","[12.372279371580719, -7.233444356472249, 11.197549274327457, 0.32787400882419043, -0.564533901982353, 0.002735608037242335]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]","[-0.01745, 0.0]",1
50,3,"[0, 0, 1, 0, 0, 0]","[23.22822619002, -13.511724361467497, 13.559370944272544, 0.3349177053291896, -0.4204654156306958, 0.005765728648799595]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]","[-0.0, 0.0]",1
50,4,"[0, 0, 1, 0, 0, 0]","[35.68631249331411, -20.445262031227486, 15.087743102514208, 0.1614057021908116, -0.5613396786860579, -0.0038456873532528996]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]","[-0.01745, 0.0]",1
50,5,"[0, 0, 1, 0, 0, 0]","[49.59551528670614, -27.152057653785157, 15.49207094964025, 0.34365672871260144, -0.2962784458418208, 0.008102858869105696]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]","[-0.01745, 0.0]",1
50,6,"[0, 0, 1, 0, 0, 0]","[64.07055314925137, -30.152258607367312, 13.927716135588879, 0.3509255180836743, -0.0742042806567588, 0.005721036534070991]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]","[-0.01745, 0.0]",1
50,7,"[0, 0, 1, 0, 0, 0]","[76.8147707987821, -30.555351542109776, 11.568096314902787, 0.36084933374454875, 0.0515584293704323, 0.002135297696259268]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]","[-0.08727, 0.0]",1
50,8,"[0, 0, 1, 0, 0, 0]","[81.53414737477357, -29.446893676622768, 9.449182615119044, 0.7610053275588268, 0.5537443979923046, 0.02965289632806465]","[81.53711096390775, -28.660437895975996, 0, 0, 0, 0]",[],1
51,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.10472, 0.0]",1
51,1,"[0, 0, 1, 0, 0, 0]","[4.625849022153681, -0.858149443458235, 5.158671772439051, 0.8226298625621137, -0.005075069586524858, 0.004830323128053366]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.06981, 0.0]",1
51,2,"[0, 0, 1, 0, 0, 0]","[10.11338706946714, -1.7191362828401902, 5.839640657662308, 0.6916844067164085, -0.02468983994430395, 0.001648635279180233]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.06981, 0.0]",1
51,3,"[0, 0, 1, 0, 0, 0]","[16.06857758870226, -2.333511121671985, 5.933078971666564, 0.689033348412211, 0.053186894085565574, 0.0024243680044743698]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.08727, 0.0]",1
51,4,"[0, 0, 1, 0, 0, 0]","[21.63933714192158, -2.319374009776738, 4.9671614046889045, 0.768721659870119, 0.1899380426653268, 0.0001831760623999982]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.10472, 0.0]",1
51,5,"[0, 0, 1, 0, 0, 0]","[26.201878268364705, -2.4365624662913326, 4.406915639735591, 0.9022784278375751, 0.04334788701043327, -0.009338439332388041]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.03491, 0.0]",1
51,6,"[0, 0, 1, 0, 0, 0]","[31.286584176750527, -4.0323047905737415, 6.56279029188778, 0.522295354425385, -0.31262656909514436, -0.0037952612884504175]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.06981, 0.0]",1
51,7,"[0, 0, 1, 0, 0, 0]","[38.499619267948326, -5.7751723989616, 7.694194577676824, 0.6723347313716932, 0.03640773672783051, 0.012334989448581392]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.03491, 0.0]",1
51,8,"[0, 0, 1, 0, 0, 0]","[45.85082927386808, -6.096326621972018, 7.077984745593964, 0.522854687623568, 0.005237385345387307, -0.002010030176978196]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.03491, 0.0]",1
51,9,"[0, 0, 1, 0, 0, 0]","[52.859274230440526, -6.827994598473297, 7.108049556911503, 0.521558847540356, -0.06416686923107055, -0.0019471733759198633]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.0, 0.0]",1
51,10,"[0, 0, 1, 0, 0, 0]","[60.25458289849264, -9.177983166194748, 8.947827093234652, 0.27559022177918296, -0.42841566314923124, -0.009191185760179717]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.10472, 0.0]",1
51,11,"[0, 0, 1, 0, 0, 0]","[68.69801282515883, -9.284956522203471, 7.1076671580369, 0.7808186694735977, 0.5738854447311638, 0.02286273425927873]","[84.24260625729207, -16.081232467875708, 0, 0, 0, 0]","[-0.08727, 0.0]",1
